energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
3874,1810,164,26,0,2.330907460421481,1699900953.649
3874,1810,164,26,0,2.330907460421481,1699900954.652
3874,1810,164,26,0,2.330907460421481,1699900954.652
3668,1769,41,27.114427860696523,0,2.383235362230292,1699900955.655
3668,1769,41,27.114427860696523,0,2.383235362230292,1699900955.655
3833,1810,164,26.43391521197007,0,2.3320900118747874,1699900956.658
3833,1810,164,26.43391521197007,0,2.3320900118747874,1699900956.658
3833,1810,164,26.43391521197007,0,2.3320900118747874,1699900957.661
3833,1810,164,26.43391521197007,0,2.3320900118747874,1699900957.661
3750,1851,41,26.368159203980102,0,2.353770121852073,1699900958.664
3750,1851,41,26.368159203980102,0,2.353770121852073,1699900958.664
3668,1810,41,27.450980392156865,0,1.3348049529196704,1699900959.666
3668,1810,41,27.450980392156865,0,1.3348049529196704,1699900959.666
3668,1810,41,27.450980392156865,0,1.3348049529196704,1699900960.669
3668,1810,41,27.450980392156865,0,1.3348049529196704,1699900960.669
4115,1975,164,26.054590570719604,0,2.3239106976560846,1699900961.671
4115,1975,164,26.054590570719604,0,2.3239106976560846,1699900961.671
3956,1975,41,27.04714640198511,0,2.324304881473853,1699900962.674
3956,1975,41,27.04714640198511,0,2.324304881473853,1699900962.674
3956,1975,41,27.04714640198511,0,2.324304881473853,1699900963.677
3956,1975,41,27.04714640198511,0,2.324304881473853,1699900963.677
4238,2098,82,56.00000000000001,2.2,7.680376051362152,1699900964.68
4238,2098,82,56.00000000000001,2.2,7.680376051362152,1699900964.68
4609,2427,41,23.5,0,11.517361333523855,1699900965.682
4609,2427,41,23.5,0,11.517361333523855,1699900965.682
4609,2427,41,23.5,0,11.517361333523855,1699900966.685
4609,2427,41,23.5,0,11.517361333523855,1699900966.685
3791,1728,164,28.000000000000004,12.9,11.43941148356007,1699900967.687
3791,1728,164,28.000000000000004,12.9,11.43941148356007,1699900967.687
3750,1728,164,28.53598014888338,5.8,11.287650713719074,1699900968.69
3750,1728,164,28.53598014888338,5.8,11.287650713719074,1699900968.69
3750,1728,164,28.53598014888338,5.8,11.287650713719074,1699900969.693
3750,1728,164,28.53598014888338,5.8,11.287650713719074,1699900969.693
3750,1687,164,27.182044887780542,5.8,11.188119299732447,1699900970.696
3750,1687,164,27.182044887780542,5.8,11.188119299732447,1699900970.696
3750,1728,164,27.29528535980149,6.2,11.117856034215155,1699900971.699
3750,1728,164,27.29528535980149,6.2,11.117856034215155,1699900971.699
3750,1728,164,27.54342431761787,6,11.003936910879967,1699900972.701
3750,1728,164,27.54342431761787,6,11.003936910879967,1699900972.701
3750,1728,164,27.54342431761787,6,11.003936910879967,1699900973.704
3750,1728,164,27.54342431761787,6,11.003936910879967,1699900973.704
3668,1522,206,32.99748110831234,8.8,9.980142990179894,1699900974.707
3668,1522,206,32.99748110831234,8.8,9.980142990179894,1699900974.707
3379,1401,164,31.060606060606055,11.8,8.206217264265758,1699900975.708
3379,1401,164,31.060606060606055,11.8,8.206217264265758,1699900975.708
3379,1401,164,31.060606060606055,11.8,8.206217264265758,1699900976.711
3379,1401,164,31.060606060606055,11.8,8.206217264265758,1699900976.711
3750,1769,123,31.421446384039896,7.7,8.20582308044799,1699900977.713
3750,1769,123,31.421446384039896,7.7,8.20582308044799,1699900977.713
3791,1810,123,29.695431472081214,6.3,8.207005631901296,1699900978.715
3791,1810,123,29.695431472081214,6.3,8.207005631901296,1699900978.715
3791,1810,123,29.695431472081214,6.3,8.207005631901296,1699900979.717
3791,1810,123,29.695431472081214,6.3,8.207005631901296,1699900979.717
3791,1851,123,30.75,6.5,8.202078334179186,1699900980.72
3791,1851,123,30.75,6.5,8.202078334179186,1699900980.72
