energon_total_in_power_mW,energon_cpu_in_power_mW,energon_gpu_in_power_mW,energon_cpu_total_usage_percentage,energon_gpu_total_usage_percentage,energon_ram_used_percentage,timestamp
4080,2182,119,99.50617283950616,0.0,10.840065671088755,1688515509.75
3968,2261,119,99.5049504950495,0.0,10.839868578985644,1688515510.752
3968,2261,119,99.5049504950495,0.0,10.839868578985644,1688515510.752
3968,2261,119,99.5049504950495,0.0,10.839868578985644,1688515511.754
3968,2261,119,99.5049504950495,0.0,10.839868578985644,1688515511.754
4047,2294,118,99.75247524752476,0.0,10.84105113160431,1688515512.757
4047,2294,118,99.75247524752476,0.0,10.84105113160431,1688515512.757
4047,2294,118,99.75247524752476,0.0,10.84105113160431,1688515513.758
4047,2294,118,99.75247524752476,0.0,10.84105113160431,1688515513.758
3894,2066,119,99.25742574257426,0.0,10.836025282974989,1688515514.761
3894,2066,119,99.25742574257426,0.0,10.836025282974989,1688515514.761
3894,2066,119,99.25742574257426,0.0,10.836025282974989,1688515515.764
3894,2066,119,99.25742574257426,0.0,10.836025282974989,1688515515.764
4192,2491,118,98.76237623762376,0.0,10.840558401346534,1688515516.767
4192,2491,118,98.76237623762376,0.0,10.840558401346534,1688515516.767
3894,2146,119,99.501246882793,0.0,10.826466315974118,1688515517.77
3894,2146,119,99.501246882793,0.0,10.826466315974118,1688515517.77
3894,2146,119,99.501246882793,0.0,10.826466315974118,1688515518.772
3894,2146,119,99.501246882793,0.0,10.826466315974118,1688515518.772
3968,2142,119,99.5049504950495,0.0,10.850511552553623,1688515519.774
3968,2142,119,99.5049504950495,0.0,10.850511552553623,1688515519.774
3968,2142,119,99.5049504950495,0.0,10.850511552553623,1688515520.775
3968,2142,119,99.5049504950495,0.0,10.850511552553623,1688515520.775
4126,2222,119,98.76847290640394,0.0,10.829028513314556,1688515521.777
4126,2222,119,98.76847290640394,0.0,10.829028513314556,1688515521.777
4126,2222,119,98.76847290640394,0.0,10.829028513314556,1688515522.779
4126,2222,119,98.76847290640394,0.0,10.829028513314556,1688515522.779
4350,2566,197,99.75247524752476,0.0,10.842824960532306,1688515523.782
4350,2566,197,99.75247524752476,0.0,10.842824960532306,1688515523.782
3888,2566,118,99.50372208436724,0.0,10.839375848727869,1688515524.785
3888,2566,118,99.50372208436724,0.0,10.839375848727869,1688515524.785
3888,2566,118,99.50372208436724,0.0,10.839375848727869,1688515525.787
3888,2566,118,99.50372208436724,0.0,10.839375848727869,1688515525.787
3888,2297,119,99.5049504950495,0.0,10.833265993531436,1688515526.789
3888,2297,119,99.5049504950495,0.0,10.833265993531436,1688515526.789
3888,2297,119,99.5049504950495,0.0,10.833265993531436,1688515527.791
3888,2297,119,99.5049504950495,0.0,10.833265993531436,1688515527.791
4047,2178,198,99.25373134328358,0.0,10.829422697520778,1688515528.793
4047,2178,198,99.25373134328358,0.0,10.829422697520778,1688515528.793
4047,2178,198,99.25373134328358,0.0,10.829422697520778,1688515529.795
4047,2178,198,99.25373134328358,0.0,10.829422697520778,1688515529.795
3968,2297,119,100.0,0.0,10.827550322541226,1688515530.796
3968,2297,119,100.0,0.0,10.827550322541226,1688515530.796
4007,2261,119,99.25925925925924,0.0,10.82833869095367,1688515531.798
4007,2261,119,99.25925925925924,0.0,10.82833869095367,1688515531.798
4007,2261,119,99.25925925925924,0.0,10.82833869095367,1688515532.801
4007,2261,119,99.25925925925924,0.0,10.82833869095367,1688515532.801
4087,2146,119,99.00497512437812,0.0,10.834744184304768,1688515533.803
4087,2146,119,99.00497512437812,0.0,10.834744184304768,1688515533.803
4087,2146,119,99.00497512437812,0.0,10.834744184304768,1688515534.805
4087,2146,119,99.00497512437812,0.0,10.834744184304768,1688515534.805
3855,2066,119,99.25925925925924,0.0,10.842824960532306,1688515535.807
3855,2066,119,99.25925925925924,0.0,10.842824960532306,1688515535.807
3855,2066,119,99.25925925925924,0.0,10.842824960532306,1688515536.81
3855,2066,119,99.25925925925924,0.0,10.842824960532306,1688515536.81
3855,2106,119,99.75247524752476,0.0,10.850018822295846,1688515537.813
3855,2106,119,99.75247524752476,0.0,10.850018822295846,1688515537.813
4232,2680,118,99.50372208436724,0.0,10.827550322541226,1688515538.815
4232,2680,118,99.50372208436724,0.0,10.827550322541226,1688515538.815
4232,2680,118,99.50372208436724,0.0,10.827550322541226,1688515539.818
4232,2680,118,99.50372208436724,0.0,10.827550322541226,1688515539.818
